Business Name,Address,City,Phone Number,Website,Category / Cuisine,Source,Confidence Score (Independent),LastName,Email
Little Bombay,4040 Steeles Ave W Woodbridge ON L4L 4Y5,Guelph,(905) 851-5777,,,YellowPages.ca,1,Unknown450,Unknown450@gmail.com
Curry Twist,3034 Dundas St W Toronto ON M6P 1Z3,Guelph,(647) 352-6011,http://www.currytwist.com/,,YellowPages.ca,1,Unknown451,Unknown451@gmail.com
High Park Spicy House,3020 Dundas St W Toronto ON M6P 1Z3,Guelph,(416) 760-9779,http://www.highparkspicyhouse.com/,,YellowPages.ca,1,Unknown452,Unknown452@gmail.com
North Of Bombay,2996 Dundas St W Toronto ON M6P 1Z3,Guelph,(416) 604-9465,http://northofbombay.com/,,YellowPages.ca,1,Unknown453,Unknown453@gmail.com
Tinnel's West Indian Take-Out,2517 Eglinton Ave W York ON M6M 1T2,Guelph,(416) 657-0108,https://www.facebook.com/pages/Tinnels-West-Indian-Take-Out/1048259008580011,,YellowPages.ca,1,Unknown454,Unknown454@gmail.com
Indian Hut,3 Mountain St Grimsby ON L3M 3J5,Guelph,(289) 336-0718,,,YellowPages.ca,1,Unknown455,Unknown455@gmail.com
Indian Express Vaughan,2620 Rutherford Rd Vaughan ON L4K 0H1,Guelph,(647) 406-1809,https://indianexpressvaughan.my.canva.site/yellow-and-beige-modern-illustrative-indian-restaurant-menu,,YellowPages.ca,1,Unknown456,Unknown456@gmail.com
Tandoori Time,9699 Jane St Vaughan ON L6A 0A5,Guelph,(905) 879-5959,http://www.tandooritime.com/,,YellowPages.ca,1,Unknown457,Unknown457@gmail.com
Definitely Yours,1155 Saint Clair Avenue West Toronto ON M6E 1B2,Guelph,(416) 658-7672,https://www.facebook.com/Definitely-Yours-178285982713209/,,YellowPages.ca,1,Unknown458,Unknown458@gmail.com
La Bandida Restaurant Bar,1157 St Clair Ave W Toronto ON M6E 1B2,Guelph,(647) 340-9027,http://www.facebook.com/1029868053812258,,YellowPages.ca,1,Unknown459,Unknown459@gmail.com
Motherindia Roti Inc,1422 Queen St W Toronto ON M6K 1L9,Guelph,(416) 588-4634,https://www.mauryaindianrestaurants.com/locations/queen-st-w/,,YellowPages.ca,1,Unknown460,Unknown460@gmail.com
South Indian Dosa Mahal Restaurant,1262 Bloor St W Toronto ON M6H 1N5,Guelph,(416) 516-7701,http://www.facebook.com/pages/South-Indian-Dosa-Mahal-Restaurant/136920769654169,,YellowPages.ca,1,Unknown461,Unknown461@gmail.com
Ali's West Indian Roti Shop & Halal Meat Fish&Grocery Shop,1446 Queen St W Toronto ON M6K 1M2,Guelph,(416) 532-7701,,,YellowPages.ca,1,Unknown462,Unknown462@gmail.com
Ali's West Indian Roti Shop,1446 Queen St W Toronto ON M6K 1M2,Guelph,(416) 532-7701,http://www.alisroti.ca/,,YellowPages.ca,1,Unknown463,Unknown463@gmail.com
Ali's Roti Shop,1446 Queen St W Toronto ON M6K 1M2,Guelph,(416) 532-7701,http://www.alisroti.ca/,,YellowPages.ca,1,Unknown464,Unknown464@gmail.com
Yummy Momo,1439 Queen St W Toronto ON M6R 1A1,Guelph,(416) 532-3901,https://yummymomo.ca/,,YellowPages.ca,1,Unknown465,Unknown465@gmail.com
Colaba Cuisine,J52-3175 Rutherford Rd Concord ON L4K 5Y6,Guelph,(905) 660-6222,http://www.colabacuisine.com/,,YellowPages.ca,1,Unknown466,Unknown466@gmail.com
Student Pizza & Curry Inc,45 Four Winds Dr North York ON M3J 1K7,Guelph,(416) 447-4992,http://www.studentpizza.ca/,,YellowPages.ca,1,Unknown467,Unknown467@gmail.com
Indian Flavour,4700 Keele St North York ON M3J 1P3,Guelph,(416) 663-2666,,,YellowPages.ca,1,Unknown468,Unknown468@gmail.com
Stamp's Lane Restaurant Inc,371 Roncesvalles Ave Toronto ON M6R 2M8,Guelph,(416) 537-7750,http://www.butlerspantry.ca/,,YellowPages.ca,1,Unknown469,Unknown469@gmail.com
The Bombay Grill,1070 Stone Church Rd E Hamilton ON L8W 3K8,Guelph,(905) 385-0888,http://www.maisonfritz.ca/,,YellowPages.ca,1,Unknown470,Unknown470@gmail.com
Matheson Sweets & Catering Ltd,5359 Timberlea Blvd Mississauga ON L4W 4N5,Guelph,(905) 507-0041,https://matheson-sweets.com/,,YellowPages.ca,1,Unknown471,Unknown471@gmail.com
Bombay's Chutney,3450 Dundas Burlington ON L7M 4B8,Guelph,(905) 335-2060,http://www.bombayschutney.com/,,YellowPages.ca,1,Unknown472,Unknown472@gmail.com
Tandoori Cook House,2501 Prince Michael Dr Oakville ON L6H 0E9,Guelph,(905) 334-0106,http://www.facebook.com/1430788153841722,,YellowPages.ca,1,Unknown473,Unknown473@gmail.com
Royal Paan,35-7920 Hurontario St Brampton ON L6Y 0P7,Guelph,(905) 796-7226,http://www.facebook.com/144953126280076,,YellowPages.ca,1,Unknown474,Unknown474@gmail.com
Honest Restaurant,1 Steeles Ave E Brampton ON L6W 4J4,Guelph,(905) 450-3638,,,YellowPages.ca,1,Unknown475,Unknown475@gmail.com
Sai Sweets,21-7916 Hurontario St Brampton ON L6Y 0P6,Guelph,(905) 452-9111,,,YellowPages.ca,1,Unknown476,Unknown476@gmail.com
Chawla Cuisine,24-7916 Hurontario St Brampton ON L6Y 0P6,Guelph,(905) 457-1300,http://www.chawlachicken.ca/,,YellowPages.ca,1,Unknown477,Unknown477@gmail.com
Tinnels West Indian Take-Out,39 Kennedy Rd N Brampton ON L6V 1X6,Guelph,(905) 454-8882,,,YellowPages.ca,1,Unknown478,Unknown478@gmail.com
Sagarmatha Curry Palace Restaurant - Authentic Indian Nepalese Cuisine,43 King William St N Hamilton ON L8R 1A2,Guelph,(289) 309-2728,https://sagarmathacurrypalace.ca/menu/index.html,,YellowPages.ca,1,Unknown479,Unknown479@gmail.com
Anjappar Chettinad Restaurants,1 Bartley Bull Pky Brampton ON L6W 3T7,Guelph,(905) 450-7575,http://www.anjapparcanada.com/,,YellowPages.ca,1,Unknown480,Unknown480@gmail.com
Indian Sizzlers Brampton Inc,499 Main St S Brampton ON L6Y 1N7,Guelph,(905) 654-7612,http://www.facebook.com/1014110968677243,,YellowPages.ca,1,Unknown481,Unknown481@gmail.com
Burgerwale Inc.,85 John St S Hamilton ON L8N 2C2,Guelph,(905) 525-9332,,,YellowPages.ca,1,Unknown482,Unknown482@gmail.com
Mehfill Indian Cuisine,79 Clarence St Brampton ON L6W 1S5,Guelph,(905) 230-4444,,,YellowPages.ca,1,Unknown483,Unknown483@gmail.com
Rasoi Hamilton,140 Robinson St Hamilton ON L8P 4R6,Guelph,(289) 921-8385,http://www.facebook.com/273575089376678,,YellowPages.ca,1,Unknown484,Unknown484@gmail.com
Sweets And Restaurant,2345 Trafalgar Rd Oakville ON L6H 6N9,Guelph,(905) 399-3094,,,YellowPages.ca,1,Unknown485,Unknown485@gmail.com
A1 Sweets & Restaurants,2345 Trafalgar Rd Oakville ON L6H 6N9,Guelph,(905) 257-0808,http://a1sweets.com/,,YellowPages.ca,1,Unknown486,Unknown486@gmail.com
Hakka Khazana,5-735 Twain Ave Mississauga ON L5W 1X1,Guelph,(905) 956-6111,http://hakkakhazana.ca/,,YellowPages.ca,1,Unknown487,Unknown487@gmail.com
Modern India Buffet Restaurant,163 Main St W Hamilton ON L8P 1J1,Guelph,(905) 524-2815,http://www.modernindia.ca/,,YellowPages.ca,1,Unknown488,Unknown488@gmail.com
Delhihub,184D Main St S Brampton ON L6W 2E2,Guelph,(905) 450-2777,http://www.delhihub.ca/,,YellowPages.ca,1,Unknown489,Unknown489@gmail.com
Indian Gastro Pub,21 Augusta Hamilton ON L8N 1P6,Guelph,(289) 389-1117,,,YellowPages.ca,1,Unknown490,Unknown490@gmail.com
Paranthe Wali Gali,3-143 Clarence St Brampton ON L6W 1T2,Guelph,(365) 788-5678,,,YellowPages.ca,1,Unknown491,Unknown491@gmail.com
Udupi Madras Cafe,202-265 Enfield Pl Mississauga ON L5B 3Y7,Guelph,(905) 277-0010,http://www.udupimadrascafe.com/,,YellowPages.ca,1,Unknown492,Unknown492@gmail.com
Standard Sweets & Restaurant,200 County Court Blvd Brampton ON L6W 4K7,Guelph,(905) 450-0306,http://www.standardsweetsrestaurant.com/,,YellowPages.ca,1,Unknown493,Unknown493@gmail.com
Maya Takeout,2-263 Queen St E Brampton ON L6W 4K6,Guelph,(905) 497-7977,,,YellowPages.ca,1,Unknown494,Unknown494@gmail.com
The Sweet & Samosa House,584 Upper James St Hamilton ON L9C 2Y6,Guelph,(289) 799-2231,,,YellowPages.ca,1,Unknown495,Unknown495@gmail.com
Zaaika Cuisine,46 Dalhousie St Brantford ON N3T 2H8,Guelph,(519) 304-7762,,,YellowPages.ca,1,Unknown496,Unknown496@gmail.com
White Gold Sweets,3176 Ridgeway Dr Mississauga ON L5L 5S6,Guelph,(905) 607-6776,http://www.facebook.com/167009403342444,,YellowPages.ca,1,Unknown497,Unknown497@gmail.com
Indian Indian Restaurant,196 Dalhousie St Brantford ON N3S 3T7,Guelph,(519) 751-0001,,,YellowPages.ca,1,Unknown498,Unknown498@gmail.com
Taal Fine Indian Cuisine,578 Colborne St Brantford ON N3S 3P6,Guelph,(519) 752-3788,https://taalindian.com/menu/,,YellowPages.ca,1,Unknown499,Unknown499@gmail.com
Mayura,200 County Court Blvd Brampton ON L6W 4K7,Guelph,(905) 451-6161,http://www.mayura.ca/,,YellowPages.ca,1,Unknown500,Unknown500@gmail.com
Bangalore Biriyani Take-out & Catering,116 Kennedy Rd S Brampton ON L6W 3E7,Guelph,(905) 459-1800,https://www.facebook.com/pages/Bangalore-Biriyani-Take-out-Catering/1763419870554311,,YellowPages.ca,1,Unknown501,Unknown501@gmail.com
Chilli Chicken Brothers Inc.,7700 Hurontario St Brampton ON L6Y 4M3,Guelph,(905) 454-8999,https://www.facebook.com/pages/Brampton-Dragon/179174688800001,,YellowPages.ca,1,Unknown502,Unknown502@gmail.com
Royal India Sweets & Restaurant,116 Kennedy Rd S Brampton ON L6W 3E7,Guelph,(905) 454-0883,http://royalindiarestaurant.ca/,,YellowPages.ca,1,Unknown503,Unknown503@gmail.com
King Tandoori,107 Kennedy Rd S Brampton ON L6W 3G3,Guelph,(905) 459-3939,http://kingtandoori.com/mt/501/DefaultData.aspx?DName=kingtandoori&evHomeId=2,,YellowPages.ca,1,Unknown504,Unknown504@gmail.com
Village of India,114 Kennedy Rd S Brampton ON L6W 3E7,Guelph,(905) 460-9442,http://villageofindia.ca/,,YellowPages.ca,1,Unknown505,Unknown505@gmail.com
Gurulukshmi Restaurant,7070 Saint Barbara Blvd Mississauga ON L5W 0E6,Guelph,(905) 795-2649,http://www.gurulukshmi.com/,,YellowPages.ca,1,Unknown506,Unknown506@gmail.com
Indian Sweet Master,1474 Pickwick Dr Mississauga ON L5V 2G2,Guelph,(905) 286-1234,,,YellowPages.ca,1,Unknown507,Unknown507@gmail.com
Desi Shawarma,17 Ray Lawson Blvd Brampton ON L6Y 5L8,Guelph,(905) 497-6606,http://www.desishawarma.ca/,,YellowPages.ca,1,Unknown508,Unknown508@gmail.com
New India Sweets & Restaurant,1201 Britannia Rd W Mississauga ON L5V 1N2,Guelph,(905) 814-1730,http://www.newindiasweetrestaurant.com/,,YellowPages.ca,1,Unknown509,Unknown509@gmail.com
Oh! Bombay,360 Dundas St E Oakville ON L6H 6Z9,Guelph,(905) 257-9290,http://www.ohbombay.ca/,,YellowPages.ca,1,Unknown510,Unknown510@gmail.com
Lally's Sweets & Tandoori Restaurant,499 Ray Lawson Blvd Brampton ON L6Y 4E6,Guelph,(905) 450-6464,https://www.facebook.com/pages/Lallys/100263286743315,,YellowPages.ca,1,Unknown511,Unknown511@gmail.com
Indian Punjabi Bazaar,4-5-6-7-8-9-499 Ray Lawson Blvd Brampton ON L6Y 4E6,Guelph,(905) 451-5756,https://www.facebook.com/IndianPunjabiBazaar/,,YellowPages.ca,1,Unknown512,Unknown512@gmail.com
Hyderabadhouse Canada,8015 FinancialDr Brampton ON L6Y 6A1,Guelph,(905) 451-0831,,,YellowPages.ca,1,Unknown513,Unknown513@gmail.com
Prince Of India,1235 Fairview St Burlington ON L7S 1Y3,Guelph,(905) 333-1331,http://www.princeofindia.ca/,,YellowPages.ca,1,Unknown514,Unknown514@gmail.com
Indian Garden Restaurant,1122 Main St W Hamilton ON L8S 1C1,Guelph,(905) 577-8142,http://www.facebook.com/131810223508527,,YellowPages.ca,1,Unknown515,Unknown515@gmail.com
Royal Cumin Indian Takeaway,6-650 Plains Rd E Burlington ON L7T 2E9,Guelph,(905) 634-3433,http://royal-cumin-indian-takeaway-and-catering.business.site/,,YellowPages.ca,1,Unknown516,Unknown516@gmail.com
Bombay Bhel,2475 Cobbinshaw Cir Mississauga ON L5N 2G2,Guelph,(905) 858-6100,http://www.bombaybhelrestaurant.com/,,YellowPages.ca,1,Unknown517,Unknown517@gmail.com
India Village Restaurant,370 Wilson St E Hamilton ON L9G 4S4,Guelph,(905) 304-1213,http://fineindiancuisine.ca/,,YellowPages.ca,1,Unknown518,Unknown518@gmail.com
Avani Asian Indian Restaurant Avani Asia,2535 Appleby Line Burlington ON L7L 0B6,Guelph,(905) 332-7731,,,YellowPages.ca,1,Unknown519,Unknown519@gmail.com
Bombay Vintage Inc,F 4-2000 Appleby Line Burlington ON L7L 6A1,Guelph,(289) 337-2351,,,YellowPages.ca,1,Unknown520,Unknown520@gmail.com
Asian Wok N Roll,6905 Millcreek Dr Mississauga ON L5N 6A3,Guelph,(905) 567-0088,http://www.asianwoknroll.com/,,YellowPages.ca,1,Unknown521,Unknown521@gmail.com
Sankalp,"151 York Blvd, (C) Hamilton ON L8R 3M2",Guelph,(289) 389-5883,,,YellowPages.ca,1,Unknown522,Unknown522@gmail.com
The Flavours,10-10088 McLaughlin Rd Brampton ON L7A 2X6,Guelph,(416) 613-8992,,,YellowPages.ca,1,Unknown523,Unknown523@gmail.com
India Curry House,80 Pertosa Dr Brampton ON L6X 5E9,Guelph,(905) 454-7500,http://www.theindiacurryhouse.ca/,,YellowPages.ca,1,Unknown524,Unknown524@gmail.com
Jamaica House Kitchen,80 Pertosa Dr Brampton ON L6X 5E9,Guelph,(905) 460-0651,http://jamaicahousekitchen.com/,,YellowPages.ca,1,Unknown525,Unknown525@gmail.com
Tandoori Grill Meat Shop,15 Fandor Way Brampton ON L7A 4S2,Guelph,(905) 846-9500,http://www.facebook.com/265080770942611,,YellowPages.ca,1,Unknown526,Unknown526@gmail.com
Yaari Adda,300 Grand River St N Paris ON N3L 3R7,Guelph,(519) 442-0111,,,YellowPages.ca,1,Unknown527,Unknown527@gmail.com
Royal Taste Sweets And Restaurant,10990 Chinguacousy Rd Brampton ON L7A 0P1,Guelph,(905) 846-1011,http://royaltastesweetsandrestaurant.ca/,,YellowPages.ca,1,Unknown528,Unknown528@gmail.com
Dosa Eatery,3221 Derry Rd W Mississauga ON L5N 7L7,Guelph,(905) 824-8005,,,YellowPages.ca,1,Unknown529,Unknown529@gmail.com
Annalakshmi Inc,3-10086 Hurontario St Brampton ON L7A 1E5,Guelph,(905) 230-3672,https://www.facebook.com/pages/Annalakshmi/1100864220010801,,YellowPages.ca,1,Unknown530,Unknown530@gmail.com
Indian Hut Paan & Fluda,1 Wexford Rd Brampton ON L6Z 2W1,Guelph,(905) 970-1100,http://www.facebook.com/144550285593440,,YellowPages.ca,1,Unknown531,Unknown531@gmail.com
Prem Sweets And Restaurant,607-20 Gillingham Dr Brampton ON L6X 4X7,Guelph,(905) 455-1233,http://premsweets.ca/,,YellowPages.ca,1,Unknown532,Unknown532@gmail.com
Heritage India,485 Main St N Brampton ON L6X 1N8,Guelph,(905) 874-1117,https://heritageindiarestaurant.ca/,,YellowPages.ca,1,Unknown533,Unknown533@gmail.com
Amaya Express - Burlington,489 Brant St Burlington ON L7R 2G5,Guelph,(289) 288-0082,http://www.amayarestaurant.com/,,YellowPages.ca,1,Unknown534,Unknown534@gmail.com
Mexikhan,3050 Artesian Dr Mississauga ON L5M 7P5,Guelph,(905) 608-9999,http://www.royalchinesewok.ca/,,YellowPages.ca,1,Unknown535,Unknown535@gmail.com
Zeerah,3050 Artesian Dr Mississauga ON L5M 7P5,Guelph,(905) 569-7916,http://www.zeerah.ca/,,YellowPages.ca,1,Unknown536,Unknown536@gmail.com
The Indian Sweet House,17-545 Steeles Ave W Brampton ON L6Y 4E7,Guelph,(905) 457-6969,,,YellowPages.ca,1,Unknown537,Unknown537@gmail.com
Bombay Grill Restaurant,3480 Fairview St Burlington ON L7N 2R5,Guelph,(905) 681-1227,http://www.bombaygrill.ca/,,YellowPages.ca,1,Unknown538,Unknown538@gmail.com
Godavari - South Indian Grandma's Kitchen,31 George St N Brampton ON L6X 1R3,Guelph,(905) 824-1864,http://www.facebook.com/godavari.kitchen,,YellowPages.ca,1,Unknown539,Unknown539@gmail.com
Indus Valley Restaurant,31 George St N Brampton ON L6X 1R3,Guelph,(905) 455-6553,,,YellowPages.ca,1,Unknown540,Unknown540@gmail.com
Shehnai Restaurant,447 Main St W Hamilton ON L8P 1K5,Guelph,(905) 577-0002,http://www.shehnairestaurant.com/home.html,,YellowPages.ca,1,Unknown541,Unknown541@gmail.com
Doaba Sweets & Snacks,305 Charolais Blvd Brampton ON L6Y 2R2,Guelph,(905) 450-1455,https://www.facebook.com/Doaba.Sweet,,YellowPages.ca,1,Unknown542,Unknown542@gmail.com
Bombay Curry,320 Main St N Brampton ON L6V 4A3,Guelph,(905) 874-9238,http://bombay-curry.com/,,YellowPages.ca,1,Unknown543,Unknown543@gmail.com
Curry Mantra Authentic Indian Cuisine,520 Riddell Rd Orangeville ON L9W 5L1,Guelph,(519) 940-1100,,,YellowPages.ca,1,Unknown544,Unknown544@gmail.com
Caribbean Jerk Plate,180 Sandalwood Pky E Brampton ON L6Z 1Y4,Guelph,(905) 495-0455,http://www.facebook.com/100806420125688,,YellowPages.ca,1,Unknown545,Unknown545@gmail.com
Kumar Indian Cuisine,1080 Clay Ave Burlington ON L7L 0A1,Guelph,(905) 592-3845,,,YellowPages.ca,1,Unknown546,Unknown546@gmail.com
Nawab Saab,164 Sandalwood Pky E Brampton ON L6Z 3S4,Guelph,(905) 840-9090,,,YellowPages.ca,1,Unknown547,Unknown547@gmail.com
India's Taste,900 Ray Lawson Blvd Brampton ON L6Y 5H7,Guelph,(905) 450-5959,http://www.indiastaste.ca/,,YellowPages.ca,1,Unknown548,Unknown548@gmail.com
Brar's,140 Great Lakes Dr Brampton ON L6R 2K7,Guelph,(905) 789-0087,http://speedwayjeeps.com/,,YellowPages.ca,1,Unknown549,Unknown549@gmail.com
C Crispy,50 Colborne St Brantford ON N3T 2G2,Guelph,(519) 753-0002,,,YellowPages.ca,1,Unknown550,Unknown550@gmail.com
Street Bitez,168 Kennedy Rd S Brampton ON L6W 3G6,Guelph,(905) 457-0663,,,YellowPages.ca,1,Unknown551,Unknown551@gmail.com
Mirchii : Fresh Indian Grill,1175 Derry Rd E Mississauga ON L5T 1B6,Guelph,(647) 962-3681,https://www.facebook.com/Mirchii-Fresh-Indian-Grill-243886978964745/,,YellowPages.ca,1,Unknown552,Unknown552@gmail.com
Brar's Bakery,5820 Kennedy Rd Mississauga ON L4Z 2C3,Guelph,(905) 502-0808,http://www.brars.ca/,,YellowPages.ca,1,Unknown553,Unknown553@gmail.com
Indian Delight,2120 North Park Dr Brampton ON L6S 0C9,Guelph,(905) 458-1266,http://www.facebook.com/236611263760050,,YellowPages.ca,1,Unknown554,Unknown554@gmail.com
Indian Food,804 Upper Gage Ave Hamilton ON L8V 4K4,Guelph,(905) 318-3737,,,YellowPages.ca,1,Unknown555,Unknown555@gmail.com
Kailash Parbat,1-1200 Derry Rd E Mississauga ON L5T 0B3,Guelph,(416) 565-7460,https://kailashparbat.ca/,,YellowPages.ca,1,Unknown556,Unknown556@gmail.com
Bombay Spice Restaurant and Ba Restaurant And Bar Inc,1098 Peter Robertson Bl Brampton ON L6R 3A5,Guelph,(905) 463-1418,http://www.facebook.com/212394192463052,,YellowPages.ca,1,Unknown557,Unknown557@gmail.com
Sweet Palace,1098 Peter Robertson Blvd Brampton ON L6R 3A5,Guelph,(905) 790-1777,https://www.facebook.com/pages/Sweet-Palace/161718367190062,,YellowPages.ca,1,Unknown558,Unknown558@gmail.com
Raj Bhole Paan,1098 Peter Robertson Blvd Brampton ON L6R 3A5,Guelph,(905) 497-7810,http://www.facebook.com/129965477870584,,YellowPages.ca,1,Unknown559,Unknown559@gmail.com
Coriander Green,342 Church St Oakville ON L6J 1P1,Guelph,(905) 338-2540,http://www.coriandergreen.com/,,YellowPages.ca,1,Unknown560,Unknown560@gmail.com
Sardar Ji,130 Father Tobin Rd Brampton ON L6R 3P1,Guelph,(905) 494-1636,https://www.facebook.com/pinchofspicebrampton/,,YellowPages.ca,1,Unknown561,Unknown561@gmail.com
Craving Curries,1625 Steeles Ave E Brampton ON L6T 4T7,Guelph,(289) 632-1737,http://www.facebook.com/249198875454239,,YellowPages.ca,1,Unknown562,Unknown562@gmail.com
Cafe India Express,17-1625 Steeles Ave E Brampton ON L6T 4T7,Guelph,(289) 632-1713,,,YellowPages.ca,1,Unknown563,Unknown563@gmail.com
Yummy Punjabi Flavours,1625 Steeles Ave E Brampton ON L6T 4T7,Guelph,(905) 499-0085,http://yummypunjabiflavours.ca/,,YellowPages.ca,1,Unknown564,Unknown564@gmail.com
Bombay Palace,200 Advance Blvd Brampton ON L6T 4V4,Guelph,(905) 799-9794,http://bombaypalace.ca/,,YellowPages.ca,1,Unknown565,Unknown565@gmail.com
Avani Indian Rolls & Bowls - Oakville,133 Lakeshore Road East Oakville ON L6J 1H3,Guelph,(905) 337-1100,https://www.rollsandbowls.ca/,,YellowPages.ca,1,Unknown566,Unknown566@gmail.com
Bawarchi,488 Eglinton Ave W Mississauga ON L5R 0G2,Guelph,(905) 501-0030,,,YellowPages.ca,1,Unknown567,Unknown567@gmail.com
Punjabi Tadka,10510 Torbram Rd Brampton ON L6R 0A3,Guelph,(905) 791-3002,,,YellowPages.ca,1,Unknown568,Unknown568@gmail.com
B Town Bar and Grill,10-6435 Dixie Rd Mississauga ON L5T 1X4,Guelph,(416) 315-9000,http://www.theflavours.ca/,,YellowPages.ca,1,Unknown569,Unknown569@gmail.com
Gowri Krishna,10-6435 Dixie Rd Mississauga ON L5T 1X4,Guelph,(647) 523-4559,,,YellowPages.ca,1,Unknown570,Unknown570@gmail.com
Shagun Sweets And Restaurant Inc,51 Mountainash Rd Brampton ON L6R 1W4,Guelph,(905) 497-7275,http://shagunsweets.ca/,,YellowPages.ca,1,Unknown571,Unknown571@gmail.com
Keser Sweets And Resturant Inc,6-51 Mountainash Rd Brampton ON L6R 1W4,Guelph,(905) 497-7722,http://www.facebook.com/1421303474590736,,YellowPages.ca,1,Unknown572,Unknown572@gmail.com
Tandoori Style Restaurant,30 Melanie Dr Brampton ON L6T 4L4,Guelph,(905) 790-8855,http://tandooristyle.ca/,,YellowPages.ca,1,Unknown573,Unknown573@gmail.com
Sai Convenience Store,60 Cottrelle Blvd Brampton ON L6S 0E1,Guelph,(905) 794-7707,,,YellowPages.ca,1,Unknown574,Unknown574@gmail.com
Bombay To Go,A7-755 Dundas St W Mississauga ON L5C 3B6,Guelph,(905) 276-7723,http://www.bombaytogo.ca/,,YellowPages.ca,1,Unknown575,Unknown575@gmail.com
Bombay To Go,755 Dundas St W Mississauga ON L5C 3B6,Guelph,(905) 276-7787,http://www.bombaytogo.ca/,,YellowPages.ca,1,Unknown576,Unknown576@gmail.com
The Spice Route,103-15 Gateway Blvd Brampton ON L6T 0H4,Guelph,(416) 477-8877,,,YellowPages.ca,1,Unknown577,Unknown577@gmail.com
Paranthe Wali Gali,2452 Queen St E Brampton ON L6S 5X9,Guelph,(905) 458-0048,https://www.facebook.com/paranthacanada/,,YellowPages.ca,1,Unknown578,Unknown578@gmail.com
Apna Pind Indian Kitchen,1650 Derry Rd E Mississauga ON L5S 1X8,Guelph,(905) 678-2100,,,YellowPages.ca,1,Unknown579,Unknown579@gmail.com
Indian Express,6750 Davand Dr Mississauga ON L5T 2L8,Guelph,(905) 795-2791,http://www.divyabhaskarusa.com/,,YellowPages.ca,1,Unknown580,Unknown580@gmail.com
Dosa Boyz,551 Curran Pl Mississauga ON L5B 0L9,Guelph,(905) 566-9767,,,YellowPages.ca,1,Unknown581,Unknown581@gmail.com
Royal Tandoori Limited,1230 Mid-Way Blvd Mississauga ON L5T 2B8,Guelph,(905) 564-3100,http://www.newmidwayrestaurant.com/,,YellowPages.ca,1,Unknown582,Unknown582@gmail.com
Choice Indian Restaurant,1050 Upper Gage Ave Hamilton ON L8V 5B7,Guelph,(905) 575-4031,,,YellowPages.ca,1,Unknown583,Unknown583@gmail.com
